,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000148,0.000517,0.0,6e-06,3.7e-05,0.000115,0.007916
dr-ibt,500.0,0.003271,0.00462,0.0,0.000356,0.001434,0.00436,0.029932
dr-ibt (tau=0),500.0,0.023855,0.015759,0.0,0.012359,0.021381,0.033613,0.08121
dm,500.0,0.339041,0.005317,0.324208,0.335453,0.339065,0.342729,0.354369
dr,500.0,0.006015,0.008742,0.0,0.000617,0.00269,0.007247,0.07095
mrdr,500.0,0.002656,0.003968,0.0,0.00028,0.001168,0.003494,0.032829
dr-os (oracle),500.0,0.012105,0.012439,0.0,0.003057,0.008148,0.017239,0.064911
dr-os,500.0,0.012105,0.012439,0.0,0.003057,0.008148,0.017239,0.064911
switch-dr (oracle),500.0,0.003993,0.006221,0.0,0.000204,0.001267,0.004534,0.038497
switch-dr,500.0,0.006015,0.008742,0.0,0.000617,0.00269,0.007247,0.07095
