,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.022361,0.029494,0.0,0.001525,0.010611,0.031074,0.178503
dr-ibt,500.0,0.039192,0.044041,8e-06,0.007431,0.025636,0.057371,0.339209
dr-ibt (tau=0),500.0,0.069821,0.032879,0.003548,0.045698,0.065431,0.091326,0.226041
dm,500.0,0.093399,0.023373,0.027345,0.076506,0.090165,0.108978,0.159711
dr,500.0,0.035182,0.044593,0.0,0.004231,0.018704,0.050731,0.408743
mrdr,500.0,0.038534,0.05039,0.0,0.004323,0.020431,0.051975,0.317068
dr-os (oracle),500.0,0.028719,0.031299,1e-06,0.003161,0.016815,0.044381,0.141579
dr-os,500.0,0.033707,0.047647,1e-06,0.003161,0.017172,0.048568,0.631215
switch-dr (oracle),500.0,0.02391,0.02783,0.0,0.002115,0.012085,0.038487,0.140871
switch-dr,500.0,0.037628,0.045699,0.0,0.004985,0.021137,0.052248,0.250059
