,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.014839,0.017522,0.0,0.001553,0.007398,0.023893,0.103254
dr-ibt,500.0,0.024264,0.02477,0.0,0.005513,0.01715,0.03471,0.178709
dr-ibt (tau=0),500.0,0.090458,0.021493,0.040956,0.076811,0.08948,0.103965,0.172145
dm,500.0,0.0955,0.013702,0.058275,0.086154,0.095794,0.104183,0.143356
dr,500.0,0.018424,0.023578,0.0,0.002115,0.009199,0.024796,0.154143
mrdr,500.0,0.021377,0.026748,0.0,0.002759,0.0108,0.031264,0.173216
dr-os (oracle),500.0,0.02119,0.022074,0.0,0.003648,0.014781,0.031531,0.129666
dr-os,500.0,0.021528,0.023548,0.0,0.003648,0.014781,0.031531,0.179104
switch-dr (oracle),500.0,0.016108,0.019417,1e-06,0.001457,0.008244,0.024201,0.089989
switch-dr,500.0,0.019214,0.023104,1e-06,0.002512,0.010821,0.02805,0.127158
