,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.007594,0.008194,0.0,0.00146,0.00482,0.011321,0.044747
dr-ibt,500.0,0.009663,0.009004,0.0,0.002842,0.00749,0.013579,0.053099
dr-ibt (tau=0),500.0,0.083071,0.010793,0.052712,0.076351,0.082903,0.090294,0.118412
dm,500.0,0.094137,0.006445,0.075164,0.090077,0.093923,0.098489,0.112221
dr,500.0,0.007723,0.007739,0.0,0.001714,0.005517,0.011339,0.057538
mrdr,500.0,0.007961,0.00794,0.0,0.001753,0.005626,0.011889,0.04373
dr-os (oracle),500.0,0.012626,0.008812,3e-06,0.005911,0.010768,0.018033,0.046271
dr-os,500.0,0.012626,0.008812,3e-06,0.005911,0.010768,0.018033,0.046271
switch-dr (oracle),500.0,0.007918,0.008028,0.0,0.001707,0.005844,0.011337,0.045165
switch-dr,500.0,0.008012,0.008086,0.0,0.001806,0.005844,0.011484,0.045165
