,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.020868,0.027163,0.0,0.001814,0.00823,0.031215,0.145038
dr-ibt,500.0,0.036604,0.039642,0.0,0.006415,0.023039,0.053193,0.247516
dr-ibt (tau=0),500.0,0.069012,0.032563,0.002836,0.046473,0.06566,0.089254,0.201919
dm,500.0,0.091924,0.024171,0.036198,0.074599,0.090045,0.108015,0.172801
dr,500.0,0.036152,0.047158,0.0,0.00387,0.017746,0.051636,0.347008
mrdr,500.0,0.043047,0.0622,0.0,0.003681,0.018552,0.054509,0.507571
dr-os (oracle),500.0,0.029756,0.032695,0.0,0.003743,0.017954,0.047104,0.172306
dr-os,500.0,0.034841,0.045565,0.0,0.003743,0.017954,0.049382,0.363745
switch-dr (oracle),500.0,0.022678,0.027257,1e-06,0.001804,0.010824,0.03726,0.126313
switch-dr,500.0,0.036749,0.049878,1e-06,0.004597,0.018934,0.051833,0.439239
