,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.01243,0.016603,0.0,0.001249,0.005472,0.018061,0.10796
dr-ibt,500.0,0.020122,0.021853,0.0,0.003591,0.011932,0.030631,0.131791
dr-ibt (tau=0),500.0,0.087067,0.020014,0.03997,0.073772,0.08614,0.100583,0.147503
dm,500.0,0.094416,0.014273,0.05672,0.08488,0.094021,0.104395,0.135793
dr,500.0,0.016725,0.021014,0.0,0.002245,0.009253,0.023911,0.142671
mrdr,500.0,0.020814,0.027928,0.0,0.002558,0.009996,0.028902,0.192939
dr-os (oracle),500.0,0.018832,0.01929,3e-06,0.00406,0.012399,0.028184,0.102565
dr-os,500.0,0.019009,0.020241,3e-06,0.00406,0.012399,0.028184,0.172045
switch-dr (oracle),500.0,0.014299,0.018133,0.0,0.001178,0.007053,0.02054,0.111491
switch-dr,500.0,0.01638,0.020282,0.0,0.002077,0.009276,0.024434,0.133393
