,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.013523,0.016644,0.0,0.001358,0.005495,0.020742,0.078371
dr-ibt,500.0,0.02103,0.022369,8e-06,0.003341,0.014489,0.029222,0.109137
dr-ibt (tau=0),500.0,0.06168,0.023337,0.013618,0.045257,0.058319,0.075013,0.142843
dm,500.0,0.09194,0.013177,0.049926,0.08359,0.091513,0.099937,0.135283
dr,500.0,0.01655,0.021088,0.0,0.002378,0.008488,0.022164,0.135934
mrdr,500.0,0.02064,0.026382,0.0,0.002382,0.009752,0.028984,0.162592
dr-os (oracle),500.0,0.019086,0.02163,0.0,0.002909,0.012737,0.025066,0.124124
dr-os,500.0,0.019226,0.022179,0.0,0.002909,0.012737,0.025066,0.143919
switch-dr (oracle),500.0,0.012025,0.01754,0.0,0.000732,0.004767,0.016205,0.100953
switch-dr,500.0,0.014979,0.02042,0.0,0.001668,0.007258,0.019103,0.137618
