,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.007782,0.008321,0.0,0.001475,0.005154,0.011174,0.055283
dr-ibt,500.0,0.009493,0.009412,1e-06,0.002387,0.006987,0.013614,0.070168
dr-ibt (tau=0),500.0,0.085655,0.01102,0.05601,0.078236,0.085118,0.092858,0.117319
dm,500.0,0.094853,0.00658,0.076006,0.090343,0.094577,0.099576,0.113342
dr,500.0,0.008553,0.008619,0.0,0.001541,0.006063,0.012858,0.040604
mrdr,500.0,0.008928,0.009311,0.0,0.001709,0.005922,0.013671,0.053496
dr-os (oracle),500.0,0.01341,0.009789,3e-06,0.005565,0.011738,0.01839,0.051109
dr-os,500.0,0.01341,0.009789,3e-06,0.005565,0.011738,0.01839,0.051109
switch-dr (oracle),500.0,0.007925,0.008475,0.0,0.001329,0.005674,0.011687,0.066322
switch-dr,500.0,0.008174,0.008582,1e-06,0.00162,0.005862,0.011808,0.067489
