,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.02398,0.02952,0.0,0.002634,0.010969,0.03725,0.168218
dr-ibt,500.0,0.035793,0.040566,0.0,0.005053,0.021381,0.055151,0.262778
dr-ibt (tau=0),500.0,0.056777,0.033015,8.5e-05,0.032558,0.052014,0.075181,0.186886
dm,500.0,0.090425,0.02257,0.030803,0.074258,0.08968,0.103182,0.165255
dr,500.0,0.033853,0.04302,0.0,0.003858,0.01757,0.045162,0.298083
mrdr,500.0,0.041029,0.060325,1e-06,0.003219,0.019151,0.049657,0.477522
dr-os (oracle),500.0,0.027329,0.028881,0.0,0.003636,0.017815,0.041982,0.147651
dr-os,500.0,0.031952,0.038927,0.0,0.003636,0.018391,0.044595,0.293322
switch-dr (oracle),500.0,0.020962,0.026355,0.0,0.001564,0.009563,0.02934,0.120008
switch-dr,500.0,0.036108,0.048326,0.0,0.00318,0.018073,0.049395,0.415248
