,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.013047,0.017934,0.0,0.000959,0.004873,0.018846,0.105957
dr-ibt,500.0,0.022735,0.024445,0.0,0.003591,0.01375,0.035066,0.119304
dr-ibt (tau=0),500.0,0.086329,0.021336,0.033212,0.070682,0.084099,0.09907,0.160112
dm,500.0,0.093446,0.013797,0.058157,0.082418,0.092845,0.103763,0.138778
dr,500.0,0.016717,0.02072,0.0,0.002408,0.009222,0.024574,0.147798
mrdr,500.0,0.021987,0.029586,2e-06,0.002693,0.010352,0.030256,0.204493
dr-os (oracle),500.0,0.01777,0.0182,1e-06,0.003012,0.012253,0.025845,0.098576
dr-os,500.0,0.017879,0.018669,1e-06,0.003012,0.012253,0.025845,0.117449
switch-dr (oracle),500.0,0.014311,0.018925,0.0,0.001357,0.006704,0.019254,0.088636
switch-dr,500.0,0.01678,0.021365,0.0,0.002051,0.008183,0.022155,0.12642
