,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000173,0.00061,0.0,7e-06,3.5e-05,0.00011,0.007887
dr-ibt,500.0,0.003342,0.004933,0.0,0.000288,0.001562,0.00425,0.039167
dr-ibt (tau=0),500.0,0.021657,0.015717,3e-06,0.00945,0.019481,0.031103,0.080607
dm,500.0,0.333471,0.005335,0.315734,0.329689,0.333504,0.337245,0.349479
dr,500.0,0.006458,0.008995,0.0,0.000611,0.002547,0.00819,0.051101
mrdr,500.0,0.003096,0.004317,0.0,0.000388,0.001384,0.003977,0.033325
dr-os (oracle),500.0,0.011709,0.011993,0.0,0.002821,0.007544,0.017591,0.066208
dr-os,500.0,0.011709,0.011993,0.0,0.002821,0.007544,0.017591,0.066208
switch-dr (oracle),500.0,0.00355,0.005796,0.0,0.000164,0.00123,0.004495,0.03795
switch-dr,500.0,0.006458,0.008995,0.0,0.000611,0.002547,0.00819,0.051101
