,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.015385,0.022051,0.0,0.001721,0.007367,0.020549,0.179306
dr-ibt,500.0,0.028606,0.031798,0.0,0.004342,0.018208,0.043845,0.204161
dr-ibt (tau=0),500.0,0.20755,0.03446,0.101892,0.183879,0.209158,0.231725,0.318558
dm,500.0,0.327905,0.011847,0.291065,0.320144,0.328373,0.335857,0.357806
dr,500.0,0.023146,0.032816,0.0,0.002549,0.011023,0.031055,0.298886
mrdr,500.0,0.022451,0.033801,1e-06,0.002004,0.011199,0.029767,0.360054
dr-os (oracle),500.0,0.023586,0.028533,0.0,0.002765,0.012936,0.033722,0.197518
dr-os,500.0,0.023586,0.028533,0.0,0.002765,0.012936,0.033722,0.197518
switch-dr (oracle),500.0,0.014618,0.021537,0.0,0.001312,0.006424,0.018324,0.182864
switch-dr,500.0,0.023146,0.032816,0.0,0.002549,0.011023,0.031055,0.298886
