,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.020284,0.025837,0.0,0.001738,0.009118,0.030475,0.138312
dr-ibt,500.0,0.038667,0.042417,0.0,0.007672,0.024955,0.05743,0.265797
dr-ibt (tau=0),500.0,0.076352,0.031971,0.007209,0.053911,0.071363,0.094487,0.193974
dm,500.0,0.091697,0.022233,0.039886,0.076338,0.089803,0.108148,0.171595
dr,500.0,0.038774,0.049882,0.0,0.004677,0.020508,0.054727,0.348123
mrdr,500.0,0.044828,0.056575,8e-06,0.006128,0.023013,0.063694,0.405248
dr-os (oracle),500.0,0.02741,0.028972,0.0,0.003853,0.016325,0.043395,0.131855
dr-os,500.0,0.031199,0.038339,0.0,0.003853,0.016325,0.046331,0.320513
switch-dr (oracle),500.0,0.023286,0.028671,0.0,0.001839,0.00961,0.036436,0.122408
switch-dr,500.0,0.038042,0.049123,0.0,0.004384,0.019299,0.053022,0.389573
