,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.023147,0.031724,0.0,0.001581,0.00957,0.034624,0.202356
dr-ibt,500.0,0.043195,0.048831,2e-06,0.007897,0.026789,0.061485,0.260855
dr-ibt (tau=0),500.0,0.073448,0.034124,0.000425,0.050912,0.068814,0.091136,0.225872
dm,500.0,0.098043,0.023867,0.024092,0.082528,0.097458,0.112548,0.174591
dr,500.0,0.041179,0.051711,0.0,0.004929,0.022758,0.0585,0.447483
mrdr,500.0,0.04617,0.059184,1e-06,0.004997,0.024121,0.061681,0.346726
dr-os (oracle),500.0,0.033128,0.033844,4e-06,0.004948,0.021904,0.052317,0.169989
dr-os,500.0,0.036519,0.041418,4e-06,0.004948,0.021904,0.053682,0.25873
switch-dr (oracle),500.0,0.026369,0.03098,0.0,0.002244,0.014459,0.041342,0.154648
switch-dr,500.0,0.042395,0.054384,1e-06,0.004729,0.02232,0.058428,0.339558
