,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.007578,0.007542,0.0,0.001663,0.005381,0.010843,0.041086
dr-ibt,500.0,0.010105,0.009184,0.0,0.003057,0.007391,0.015211,0.051744
dr-ibt (tau=0),500.0,0.084245,0.010524,0.05347,0.076441,0.083708,0.091745,0.126442
dm,500.0,0.094302,0.006359,0.076834,0.089933,0.093873,0.098791,0.113633
dr,500.0,0.007752,0.008286,0.0,0.00175,0.005404,0.010927,0.047654
mrdr,500.0,0.007736,0.008995,0.0,0.00125,0.004473,0.011143,0.06609
dr-os (oracle),500.0,0.014357,0.009978,2e-05,0.00722,0.01274,0.019325,0.071704
dr-os,500.0,0.014357,0.009978,2e-05,0.00722,0.01274,0.019325,0.071704
switch-dr (oracle),500.0,0.007576,0.007963,0.0,0.001462,0.005385,0.011113,0.04947
switch-dr,500.0,0.007796,0.008023,0.0,0.001634,0.005456,0.011254,0.04947
