,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.023291,0.026204,0.0,0.002181,0.012229,0.038539,0.148302
dr-ibt,500.0,0.03444,0.036275,0.0,0.005763,0.022149,0.051628,0.208115
dr-ibt (tau=0),500.0,0.05656,0.032501,6.7e-05,0.031494,0.051601,0.07829,0.188994
dm,500.0,0.093323,0.023581,0.020341,0.077647,0.090771,0.108196,0.164974
dr,500.0,0.038142,0.04761,0.0,0.005288,0.019773,0.054511,0.308439
mrdr,500.0,0.040338,0.051185,0.0,0.005579,0.021269,0.054584,0.329171
dr-os (oracle),500.0,0.028493,0.029497,1e-06,0.004603,0.017903,0.044334,0.152142
dr-os,500.0,0.03261,0.037879,1e-06,0.004603,0.018386,0.049681,0.256801
switch-dr (oracle),500.0,0.022414,0.028432,0.0,0.001858,0.009865,0.033015,0.135178
switch-dr,500.0,0.036178,0.046558,0.0,0.004368,0.018209,0.049482,0.337583
