,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.014451,0.01824,0.0,0.001366,0.007401,0.018954,0.112488
dr-ibt,500.0,0.022533,0.023919,0.0,0.004778,0.014629,0.032677,0.124073
dr-ibt (tau=0),500.0,0.079388,0.020368,0.025056,0.065,0.078878,0.092256,0.137441
dm,500.0,0.09341,0.013461,0.056833,0.084019,0.092594,0.102168,0.140995
dr,500.0,0.016714,0.022436,0.0,0.001816,0.007,0.021742,0.109521
mrdr,500.0,0.019747,0.026516,0.0,0.001824,0.008566,0.027678,0.186061
dr-os (oracle),500.0,0.018198,0.019438,0.0,0.002587,0.012285,0.026593,0.0925
dr-os,500.0,0.018249,0.019588,0.0,0.002587,0.012285,0.026593,0.09257
switch-dr (oracle),500.0,0.014442,0.019152,0.0,0.001398,0.007183,0.020224,0.111104
switch-dr,500.0,0.016311,0.021099,0.0,0.001953,0.008747,0.024445,0.155563
