,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.008145,0.008477,0.0,0.00149,0.004866,0.012524,0.04826
dr-ibt,500.0,0.01015,0.008903,0.0,0.003247,0.007717,0.014697,0.042965
dr-ibt (tau=0),500.0,0.085532,0.010536,0.052391,0.078418,0.08527,0.092556,0.120549
dm,500.0,0.096255,0.006418,0.080512,0.091411,0.095947,0.100484,0.113939
dr,500.0,0.008065,0.008068,0.0,0.001718,0.005919,0.012155,0.055502
mrdr,500.0,0.008371,0.009087,0.0,0.001609,0.005272,0.012273,0.052065
dr-os (oracle),500.0,0.014885,0.010084,4e-06,0.007022,0.013731,0.020814,0.050562
dr-os,500.0,0.014885,0.010084,4e-06,0.007022,0.013731,0.020814,0.050562
switch-dr (oracle),500.0,0.008202,0.008202,0.0,0.001608,0.00571,0.012726,0.050442
switch-dr,500.0,0.008328,0.008249,0.0,0.001665,0.005928,0.01286,0.050442
