,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.007009,0.007081,0.0,0.0015,0.004862,0.010346,0.040821
dr-ibt,500.0,0.00885,0.007823,1e-06,0.002376,0.006839,0.013175,0.04091
dr-ibt (tau=0),500.0,0.088961,0.006085,0.067156,0.085234,0.088933,0.092941,0.110552
dm,500.0,0.094959,0.00673,0.075775,0.090504,0.095092,0.099376,0.114272
dr,500.0,0.007782,0.007962,0.0,0.001506,0.005437,0.011482,0.046548
mrdr,500.0,0.007665,0.008406,0.0,0.001319,0.004808,0.010632,0.044191
dr-os (oracle),500.0,0.013661,0.009148,0.0,0.006523,0.012457,0.01926,0.05674
dr-os,500.0,0.013661,0.009148,0.0,0.006523,0.012457,0.01926,0.05674
switch-dr (oracle),500.0,0.007388,0.007357,0.0,0.001689,0.005271,0.011092,0.044095
switch-dr,500.0,0.00754,0.007435,0.0,0.001921,0.005372,0.011171,0.044095
