,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.007666,0.007832,0.0,0.00142,0.005443,0.011266,0.057627
dr-ibt,500.0,0.009541,0.008854,0.0,0.002702,0.007347,0.01337,0.054568
dr-ibt (tau=0),500.0,0.083841,0.010437,0.051786,0.076175,0.083754,0.090222,0.117527
dm,500.0,0.093839,0.006344,0.074664,0.089787,0.093631,0.09776,0.111064
dr,500.0,0.008152,0.008829,0.0,0.001325,0.005115,0.012406,0.05004
mrdr,500.0,0.008593,0.009547,0.0,0.001459,0.005281,0.01239,0.060703
dr-os (oracle),500.0,0.012969,0.008917,0.0,0.006134,0.011564,0.018006,0.048304
dr-os,500.0,0.012969,0.008917,0.0,0.006134,0.011564,0.018006,0.048304
switch-dr (oracle),500.0,0.007372,0.007711,0.0,0.001279,0.004817,0.010981,0.040563
switch-dr,500.0,0.007506,0.007747,0.0,0.001442,0.004944,0.011177,0.040563
