,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.026012,0.031212,0.0,0.002346,0.01359,0.039276,0.190986
dr-ibt,500.0,0.039033,0.043132,0.0,0.006527,0.024381,0.058367,0.242182
dr-ibt (tau=0),500.0,0.060303,0.034618,0.001216,0.035251,0.056268,0.080557,0.197298
dm,500.0,0.093571,0.023702,0.040476,0.077811,0.091602,0.108906,0.198749
dr,500.0,0.034059,0.043529,0.0,0.004328,0.016633,0.046498,0.303099
mrdr,500.0,0.041773,0.055528,0.0,0.004936,0.022277,0.057391,0.481779
dr-os (oracle),500.0,0.02971,0.031907,0.0,0.003454,0.017661,0.046199,0.138823
dr-os,500.0,0.033729,0.040483,0.0,0.003454,0.018055,0.047946,0.237558
switch-dr (oracle),500.0,0.022051,0.026752,0.0,0.002347,0.010145,0.033373,0.131537
switch-dr,500.0,0.036455,0.044906,1e-05,0.005156,0.020463,0.051678,0.251872
