,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.009165,0.008767,0.0,0.002239,0.006794,0.014237,0.049453
dr-ibt,500.0,0.011461,0.009852,0.0,0.003919,0.009227,0.01666,0.063832
dr-ibt (tau=0),500.0,0.090084,0.011158,0.061846,0.08194,0.089434,0.098018,0.122233
dm,500.0,0.100724,0.006571,0.079356,0.096224,0.100954,0.105105,0.123389
dr,500.0,0.009516,0.008887,0.0,0.002329,0.007283,0.013961,0.043274
mrdr,500.0,0.010527,0.010497,0.0,0.002672,0.006897,0.016137,0.068019
dr-os (oracle),500.0,0.015707,0.010326,5.6e-05,0.0078,0.014152,0.022167,0.063573
dr-os,500.0,0.015707,0.010326,5.6e-05,0.0078,0.014152,0.022167,0.063573
switch-dr (oracle),500.0,0.009011,0.008949,0.0,0.002115,0.006493,0.013187,0.054495
switch-dr,500.0,0.00924,0.009073,0.0,0.002284,0.006552,0.013458,0.054495
