,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.014409,0.018839,0.0,0.001179,0.006389,0.020381,0.127329
dr-ibt,500.0,0.022363,0.02325,0.0,0.004379,0.015428,0.034311,0.139828
dr-ibt (tau=0),500.0,0.088462,0.021627,0.035852,0.073915,0.086934,0.101364,0.175323
dm,500.0,0.095353,0.013273,0.060287,0.085983,0.095177,0.103498,0.141691
dr,500.0,0.017422,0.021252,1e-06,0.001782,0.010155,0.0246,0.145907
mrdr,500.0,0.021164,0.028419,0.0,0.002443,0.010954,0.028738,0.20449
dr-os (oracle),500.0,0.021161,0.022137,0.0,0.004685,0.013878,0.03047,0.106783
dr-os,500.0,0.021226,0.022368,0.0,0.004685,0.013878,0.03047,0.112325
switch-dr (oracle),500.0,0.014525,0.019266,0.0,0.000885,0.006806,0.020358,0.103742
switch-dr,500.0,0.016713,0.020939,0.0,0.001302,0.008208,0.022987,0.108966
