,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.022921,0.028972,0.0,0.001715,0.008679,0.034925,0.158071
dr-ibt,500.0,0.041856,0.047704,0.0,0.00866,0.025049,0.059763,0.368904
dr-ibt (tau=0),500.0,0.078029,0.032257,0.011317,0.055255,0.074584,0.098807,0.169637
dm,500.0,0.094383,0.02324,0.034404,0.077825,0.093138,0.109867,0.169146
dr,500.0,0.035173,0.046958,4e-06,0.003124,0.015117,0.049787,0.305445
mrdr,500.0,0.041485,0.054157,3e-06,0.004907,0.019394,0.060972,0.403107
dr-os (oracle),500.0,0.030197,0.031216,2e-06,0.004651,0.01977,0.047701,0.149711
dr-os,500.0,0.033453,0.039473,2e-06,0.004651,0.019849,0.048722,0.282586
switch-dr (oracle),500.0,0.023194,0.028207,0.0,0.0023,0.010907,0.03491,0.130597
switch-dr,500.0,0.035902,0.045209,0.0,0.004273,0.018568,0.051386,0.301063
