,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.010999,0.015271,0.0,0.001099,0.004668,0.014749,0.084097
dr-ibt,500.0,0.018641,0.021003,0.0,0.003998,0.01194,0.02635,0.177715
dr-ibt (tau=0),500.0,0.083002,0.019742,0.026038,0.069151,0.082973,0.096223,0.13604
dm,500.0,0.089904,0.013456,0.054203,0.080282,0.089226,0.098943,0.13623
dr,500.0,0.015331,0.02041,0.0,0.00164,0.00712,0.020895,0.120802
mrdr,500.0,0.020542,0.025359,0.0,0.002806,0.010696,0.030187,0.168758
dr-os (oracle),500.0,0.017469,0.018675,0.0,0.00293,0.0107,0.027462,0.104242
dr-os,500.0,0.017655,0.019304,0.0,0.00293,0.0107,0.027462,0.119603
switch-dr (oracle),500.0,0.013089,0.016673,0.0,0.000997,0.006301,0.018246,0.093307
switch-dr,500.0,0.015997,0.020335,0.0,0.001817,0.008019,0.021342,0.13004
