,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.007062,0.00769,0.0,0.001301,0.004732,0.010416,0.050367
dr-ibt,500.0,0.009006,0.008752,0.0,0.002543,0.006407,0.013167,0.049918
dr-ibt (tau=0),500.0,0.081695,0.010513,0.052561,0.074432,0.080998,0.088402,0.114611
dm,500.0,0.091024,0.006168,0.073146,0.086571,0.090755,0.095364,0.111535
dr,500.0,0.006612,0.007147,0.0,0.00121,0.004441,0.009772,0.054916
mrdr,500.0,0.00686,0.007754,0.0,0.001288,0.004068,0.010179,0.044824
dr-os (oracle),500.0,0.012759,0.009314,0.0,0.005798,0.010684,0.017736,0.051026
dr-os,500.0,0.012759,0.009314,0.0,0.005798,0.010684,0.017736,0.051026
switch-dr (oracle),500.0,0.00678,0.007324,0.0,0.000905,0.0042,0.010209,0.044542
switch-dr,500.0,0.007053,0.0075,0.0,0.001131,0.004257,0.010371,0.044542
