,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.007991,0.008411,0.0,0.001537,0.005127,0.011479,0.04129
dr-ibt,500.0,0.009746,0.008755,0.0,0.003489,0.007574,0.013741,0.05345
dr-ibt (tau=0),500.0,0.085769,0.01106,0.057747,0.078553,0.086127,0.093065,0.122933
dm,500.0,0.095227,0.006309,0.078368,0.09134,0.095529,0.099269,0.117597
dr,500.0,0.007944,0.008095,0.0,0.001613,0.005422,0.011891,0.045512
mrdr,500.0,0.007789,0.008362,0.0,0.001602,0.005073,0.011515,0.050834
dr-os (oracle),500.0,0.013561,0.009457,0.0,0.0062,0.01213,0.01895,0.05766
dr-os,500.0,0.013561,0.009457,0.0,0.0062,0.01213,0.01895,0.05766
switch-dr (oracle),500.0,0.008181,0.008857,0.0,0.001429,0.005528,0.011902,0.05803
switch-dr,500.0,0.008457,0.009095,0.0,0.001584,0.005717,0.012507,0.062852
