,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.026284,0.030887,0.0,0.002118,0.01384,0.041257,0.157308
dr-ibt,500.0,0.039245,0.04385,0.0,0.005688,0.024756,0.059172,0.325303
dr-ibt (tau=0),500.0,0.062918,0.035947,0.000277,0.035182,0.05975,0.084569,0.195425
dm,500.0,0.091508,0.022701,0.033711,0.075276,0.092373,0.105342,0.18006
dr,500.0,0.036834,0.047086,0.0,0.004626,0.018728,0.049236,0.268672
mrdr,500.0,0.045273,0.061584,1e-06,0.005114,0.020712,0.060804,0.419201
dr-os (oracle),500.0,0.03034,0.031326,0.0,0.00429,0.020315,0.049211,0.153075
dr-os,500.0,0.034854,0.041459,0.0,0.00429,0.02088,0.050691,0.250585
switch-dr (oracle),500.0,0.020125,0.025334,1e-06,0.002083,0.00885,0.030136,0.138806
switch-dr,500.0,0.034226,0.049167,1e-06,0.004758,0.018008,0.044354,0.51774
