,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.014589,0.018232,1e-06,0.001522,0.007082,0.02242,0.110069
dr-ibt,500.0,0.023045,0.023877,0.0,0.004209,0.015113,0.035977,0.130175
dr-ibt (tau=0),500.0,0.092785,0.020221,0.041262,0.07733,0.094574,0.106913,0.153527
dm,500.0,0.09962,0.01451,0.061764,0.089519,0.099233,0.109236,0.147595
dr,500.0,0.017305,0.021438,0.0,0.002022,0.009235,0.024578,0.116029
mrdr,500.0,0.020646,0.026591,0.0,0.002618,0.009992,0.027948,0.133672
dr-os (oracle),500.0,0.021357,0.022141,0.0,0.003857,0.014918,0.031733,0.11519
dr-os,500.0,0.021535,0.022849,0.0,0.003857,0.014918,0.031733,0.135462
switch-dr (oracle),500.0,0.01462,0.019353,0.0,0.001298,0.007618,0.020492,0.120772
switch-dr,500.0,0.017236,0.021506,0.0,0.002304,0.010063,0.023845,0.134476
