,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.008062,0.008023,0.0,0.001636,0.005939,0.011846,0.050338
dr-ibt,500.0,0.009784,0.008841,0.0,0.003071,0.007092,0.014435,0.042441
dr-ibt (tau=0),500.0,0.086206,0.010958,0.055227,0.07892,0.086253,0.092895,0.121899
dm,500.0,0.09694,0.006445,0.079045,0.092741,0.096739,0.101849,0.11399
dr,500.0,0.008556,0.008234,0.0,0.001948,0.006625,0.012628,0.043659
mrdr,500.0,0.008714,0.009127,0.0,0.001581,0.005971,0.012804,0.048685
dr-os (oracle),500.0,0.014446,0.009788,2.2e-05,0.007138,0.012714,0.019809,0.057198
dr-os,500.0,0.014446,0.009788,2.2e-05,0.007138,0.012714,0.019809,0.057198
switch-dr (oracle),500.0,0.008286,0.008425,0.0,0.002068,0.005773,0.01182,0.047408
switch-dr,500.0,0.008498,0.008542,0.0,0.002157,0.005898,0.011979,0.047408
