,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.007476,0.008079,0.0,0.001435,0.004297,0.011016,0.045788
dr-ibt,500.0,0.009591,0.008571,1e-06,0.003115,0.007337,0.013395,0.056217
dr-ibt (tau=0),500.0,0.084334,0.011209,0.059323,0.076719,0.083648,0.091673,0.117435
dm,500.0,0.095059,0.006549,0.077441,0.090703,0.095256,0.099634,0.114773
dr,500.0,0.007546,0.007979,0.0,0.001456,0.004871,0.010821,0.050667
mrdr,500.0,0.007673,0.008415,0.0,0.00152,0.004652,0.010813,0.056353
dr-os (oracle),500.0,0.012901,0.008801,0.0,0.006131,0.011415,0.017736,0.042041
dr-os,500.0,0.012901,0.008801,0.0,0.006131,0.011415,0.017736,0.042041
switch-dr (oracle),500.0,0.007637,0.007998,0.0,0.001207,0.005307,0.011573,0.045586
switch-dr,500.0,0.007795,0.008055,0.0,0.001285,0.005461,0.011573,0.045586
