,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.01457,0.01885,2e-06,0.00161,0.006528,0.020314,0.131849
dr-ibt,500.0,0.023087,0.024126,0.0,0.004716,0.014993,0.032689,0.125314
dr-ibt (tau=0),500.0,0.06605,0.026507,0.003717,0.045609,0.06364,0.083115,0.148375
dm,500.0,0.094171,0.013579,0.055122,0.084419,0.093696,0.103754,0.135148
dr,500.0,0.016904,0.022165,0.0,0.002115,0.009243,0.024314,0.186564
mrdr,500.0,0.019673,0.026231,0.0,0.002707,0.009823,0.02595,0.220423
dr-os (oracle),500.0,0.019471,0.020571,0.0,0.004391,0.012568,0.027896,0.106165
dr-os,500.0,0.019522,0.020711,0.0,0.004391,0.012568,0.027896,0.106165
switch-dr (oracle),500.0,0.012681,0.016172,0.0,0.001079,0.006018,0.019219,0.090106
switch-dr,500.0,0.014974,0.017962,0.0,0.001773,0.007637,0.021854,0.107161
