,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.00718,0.007322,0.0,0.001345,0.005293,0.010753,0.038748
dr-ibt,500.0,0.008911,0.00803,0.0,0.002352,0.007309,0.013364,0.046561
dr-ibt (tau=0),500.0,0.08693,0.006316,0.068531,0.082646,0.086939,0.090985,0.107068
dm,500.0,0.092428,0.006947,0.073987,0.087863,0.092387,0.096582,0.112368
dr,500.0,0.006881,0.007787,0.0,0.001235,0.004203,0.010072,0.056651
mrdr,500.0,0.00712,0.008164,2e-06,0.001125,0.004357,0.009865,0.05847
dr-os (oracle),500.0,0.01211,0.009172,0.0,0.005382,0.010416,0.017843,0.048054
dr-os,500.0,0.01211,0.009172,0.0,0.005382,0.010416,0.017843,0.048054
switch-dr (oracle),500.0,0.006304,0.00686,0.0,0.001246,0.003959,0.009232,0.041823
switch-dr,500.0,0.006522,0.006964,0.0,0.001557,0.004089,0.009496,0.0433
