,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.018404,0.023603,0.0,0.001246,0.007329,0.029888,0.120824
dr-ibt,500.0,0.038288,0.040114,0.0,0.005768,0.026237,0.059612,0.219041
dr-ibt (tau=0),500.0,0.072802,0.028688,0.006768,0.052375,0.070412,0.091898,0.167683
dm,500.0,0.090351,0.02254,0.025216,0.073107,0.089756,0.104874,0.18075
dr,500.0,0.037534,0.050347,1e-06,0.003824,0.017967,0.04974,0.340805
mrdr,500.0,0.048196,0.071767,0.0,0.003737,0.020261,0.060457,0.428294
dr-os (oracle),500.0,0.030392,0.03107,0.0,0.005288,0.020283,0.047703,0.147467
dr-os,500.0,0.034391,0.039483,0.0,0.005288,0.020437,0.050158,0.223987
switch-dr (oracle),500.0,0.02076,0.025748,0.0,0.001745,0.009641,0.031384,0.126712
switch-dr,500.0,0.034625,0.044663,0.0,0.004164,0.017297,0.04946,0.335453
