,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.020487,0.027383,0.0,0.001381,0.008948,0.029879,0.155169
dr-ibt,500.0,0.038281,0.040431,1e-06,0.007279,0.026236,0.055405,0.224802
dr-ibt (tau=0),500.0,0.067687,0.032844,0.003954,0.042628,0.063368,0.088945,0.197854
dm,500.0,0.092678,0.023107,0.033803,0.07647,0.09093,0.107785,0.16613
dr,500.0,0.037655,0.053126,1e-06,0.004405,0.019305,0.050443,0.549662
mrdr,500.0,0.041299,0.061945,0.0,0.004747,0.019665,0.058236,0.767885
dr-os (oracle),500.0,0.031867,0.033218,2e-06,0.005111,0.021432,0.047468,0.143187
dr-os,500.0,0.037378,0.04517,2e-06,0.005111,0.021727,0.050766,0.278732
switch-dr (oracle),500.0,0.022117,0.029139,0.0,0.001554,0.008433,0.034747,0.163855
switch-dr,500.0,0.037316,0.052061,0.0,0.003495,0.018717,0.051485,0.458888
