,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.024539,0.027395,0.0,0.00219,0.014623,0.038425,0.143022
dr-ibt,500.0,0.036532,0.038787,2e-06,0.006367,0.024866,0.052719,0.226553
dr-ibt (tau=0),500.0,0.062379,0.032572,4.8e-05,0.038349,0.057925,0.082966,0.193659
dm,500.0,0.096607,0.024555,0.033134,0.079673,0.095418,0.111164,0.19177
dr,500.0,0.038778,0.046625,0.0,0.004898,0.020431,0.055041,0.254452
mrdr,500.0,0.043583,0.054327,0.0,0.004827,0.021134,0.062682,0.300441
dr-os (oracle),500.0,0.032446,0.032942,0.0,0.005534,0.02134,0.052917,0.158138
dr-os,500.0,0.036912,0.043157,0.0,0.005534,0.0216,0.056356,0.324463
switch-dr (oracle),500.0,0.02448,0.030656,1e-06,0.002102,0.010362,0.036768,0.149781
switch-dr,500.0,0.040912,0.054116,1e-06,0.003377,0.020264,0.053873,0.43247
