,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.025035,0.029668,0.0,0.002075,0.013503,0.038811,0.136663
dr-ibt,500.0,0.037111,0.040453,2e-06,0.005358,0.02263,0.053049,0.192136
dr-ibt (tau=0),500.0,0.057972,0.032517,6e-06,0.033438,0.056147,0.077482,0.182116
dm,500.0,0.093903,0.023276,0.04064,0.077316,0.092542,0.109312,0.162235
dr,500.0,0.036179,0.044652,1e-06,0.004149,0.016866,0.053919,0.229624
mrdr,500.0,0.041496,0.051763,2e-06,0.004938,0.021465,0.058075,0.324688
dr-os (oracle),500.0,0.03152,0.032955,0.0,0.004512,0.017697,0.054221,0.14028
dr-os,500.0,0.037632,0.049406,0.0,0.004512,0.018559,0.057029,0.391399
switch-dr (oracle),500.0,0.02481,0.02922,0.0,0.002332,0.012689,0.0393,0.145576
switch-dr,500.0,0.037042,0.044941,1e-06,0.005158,0.021539,0.052672,0.307607
