,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.014118,0.018205,0.0,0.001492,0.006053,0.01999,0.091979
dr-ibt,500.0,0.024506,0.025346,8e-06,0.005916,0.016955,0.035265,0.151259
dr-ibt (tau=0),500.0,0.081396,0.021922,0.031304,0.065056,0.080995,0.095484,0.142677
dm,500.0,0.095256,0.013239,0.057216,0.085598,0.095085,0.10402,0.136034
dr,500.0,0.016983,0.020066,2e-06,0.002307,0.009394,0.025345,0.108836
mrdr,500.0,0.019621,0.026578,0.0,0.002144,0.009087,0.024686,0.20021
dr-os (oracle),500.0,0.019421,0.022199,0.0,0.003201,0.011681,0.027331,0.120006
dr-os,500.0,0.019515,0.02245,0.0,0.003201,0.011681,0.027331,0.120871
switch-dr (oracle),500.0,0.015023,0.017664,0.0,0.001657,0.009018,0.022459,0.107596
switch-dr,500.0,0.016989,0.01985,0.0,0.002243,0.011167,0.024755,0.140423
