,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.014991,0.0219,0.0,0.001647,0.006963,0.018283,0.198316
dr-ibt,500.0,0.02785,0.032585,1e-06,0.003979,0.016377,0.041097,0.240962
dr-ibt (tau=0),500.0,0.20184,0.035158,0.107878,0.178653,0.203272,0.225309,0.297033
dm,500.0,0.328022,0.011803,0.291807,0.320183,0.32862,0.336368,0.36512
dr,500.0,0.02171,0.028191,0.0,0.002346,0.010606,0.029143,0.184629
mrdr,500.0,0.019298,0.026895,0.0,0.001939,0.008964,0.026181,0.274695
dr-os (oracle),500.0,0.021837,0.027064,0.0,0.002569,0.011198,0.031837,0.197784
dr-os,500.0,0.021837,0.027064,0.0,0.002569,0.011198,0.031837,0.197784
switch-dr (oracle),500.0,0.015065,0.021891,0.0,0.001087,0.006137,0.021427,0.175079
switch-dr,500.0,0.02171,0.028191,0.0,0.002346,0.010606,0.029143,0.184629
