,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.026615,0.030782,1e-06,0.00295,0.01474,0.040448,0.162431
dr-ibt,500.0,0.037802,0.040758,1e-06,0.008139,0.023655,0.055356,0.205493
dr-ibt (tau=0),500.0,0.059264,0.035059,8.7e-05,0.03115,0.053688,0.080855,0.20641
dm,500.0,0.089362,0.023189,0.025581,0.072947,0.087543,0.104232,0.158741
dr,500.0,0.037512,0.054684,0.0,0.003712,0.016992,0.046832,0.377818
mrdr,500.0,0.043681,0.060755,0.0,0.005295,0.025029,0.056195,0.642707
dr-os (oracle),500.0,0.028786,0.02919,0.0,0.004373,0.019219,0.044781,0.125342
dr-os,500.0,0.032509,0.03706,0.0,0.004373,0.019591,0.048369,0.18143
switch-dr (oracle),500.0,0.019798,0.025075,0.0,0.001382,0.00903,0.029481,0.13189
switch-dr,500.0,0.030275,0.041646,0.0,0.003445,0.014443,0.041303,0.489896
