,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.013774,0.017686,0.0,0.000912,0.006517,0.020951,0.085878
dr-ibt,500.0,0.023776,0.025688,1e-06,0.004423,0.014217,0.036204,0.142288
dr-ibt (tau=0),500.0,0.087742,0.019806,0.035441,0.074889,0.086867,0.100767,0.165206
dm,500.0,0.093876,0.014498,0.049172,0.084558,0.092833,0.102433,0.142664
dr,500.0,0.015043,0.018044,0.0,0.001821,0.008125,0.021351,0.095295
mrdr,500.0,0.018248,0.024671,0.0,0.002187,0.008796,0.025674,0.225822
dr-os (oracle),500.0,0.020077,0.021778,0.0,0.00352,0.012153,0.030138,0.121713
dr-os,500.0,0.020456,0.023284,0.0,0.00352,0.012153,0.030138,0.170981
switch-dr (oracle),500.0,0.013439,0.017602,0.0,0.001237,0.006381,0.019072,0.112798
switch-dr,500.0,0.015473,0.01935,0.0,0.001768,0.007781,0.021,0.133774
