,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000333,0.000874,0.0,1e-06,1e-05,0.000174,0.008998
dr-ibt,500.0,0.001872,0.002872,0.0,0.000199,0.000842,0.00251,0.035326
dr-ibt (tau=0),500.0,0.002169,0.002646,0.0,0.000265,0.001194,0.003016,0.014856
dm,500.0,0.369912,0.024414,0.307692,0.353109,0.369244,0.386013,0.459966
dr,500.0,0.005219,0.007511,0.0,0.000587,0.002399,0.006598,0.046607
mrdr,500.0,0.002741,0.00364,0.0,0.000315,0.001345,0.003476,0.022008
dr-os (oracle),500.0,0.005054,0.007211,0.0,0.000618,0.002232,0.006662,0.048562
dr-os,500.0,0.005054,0.007211,0.0,0.000618,0.002232,0.006662,0.048562
switch-dr (oracle),500.0,0.003346,0.005456,0.0,0.000239,0.001091,0.004481,0.046607
switch-dr,500.0,0.005219,0.007511,0.0,0.000587,0.002399,0.006598,0.046607
