,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.023785,0.012631,2e-06,0.014475,0.023884,0.031581,0.066003
dr-ibt,500.0,0.035221,0.010737,0.012071,0.02781,0.034162,0.041076,0.07172
dr-ibt (tau=0),500.0,0.030438,0.021558,2e-06,0.014543,0.026074,0.040569,0.137991
dm,500.0,0.19403,0.010533,0.161665,0.187114,0.193918,0.20041,0.231126
dr,500.0,0.036383,0.010311,0.011948,0.028903,0.036313,0.043103,0.075875
mrdr,500.0,0.035999,0.010007,0.013219,0.028953,0.035267,0.042459,0.072407
dr-os (oracle),500.0,0.036406,0.010211,0.010321,0.029396,0.03569,0.042514,0.07729
dr-os,500.0,0.036406,0.010211,0.010321,0.029396,0.03569,0.042514,0.07729
switch-dr (oracle),500.0,0.034706,0.010566,0.010873,0.026566,0.034117,0.041723,0.072841
switch-dr,500.0,0.034845,0.010611,0.010873,0.026614,0.034283,0.041723,0.072841
