,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.030603,0.018951,0.000857,0.016146,0.027255,0.04113,0.120448
dr-ibt,500.0,0.03907,0.025377,0.002057,0.021217,0.034143,0.050826,0.176122
dr-ibt (tau=0),500.0,0.036049,0.022509,0.000857,0.018939,0.031732,0.049867,0.132323
dm,500.0,0.191154,0.022164,0.135358,0.176034,0.190526,0.205155,0.287111
dr,500.0,0.037039,0.022074,0.000711,0.020593,0.032853,0.050535,0.119965
mrdr,500.0,0.036687,0.024288,2.2e-05,0.018397,0.031865,0.050689,0.125525
dr-os (oracle),500.0,0.039341,0.022519,0.000178,0.0215,0.035391,0.053807,0.137275
dr-os,500.0,0.039341,0.022519,0.000178,0.0215,0.035391,0.053807,0.137275
switch-dr (oracle),500.0,0.038111,0.02169,0.000107,0.021027,0.035824,0.052264,0.166548
switch-dr,500.0,0.038774,0.022128,0.000107,0.021183,0.036295,0.053296,0.166548
