,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000346,0.000976,0.0,1e-06,1.1e-05,0.000154,0.010087
dr-ibt,500.0,0.001828,0.002782,0.0,0.0002,0.000733,0.00234,0.022122
dr-ibt (tau=0),500.0,0.0022,0.003211,0.0,0.000222,0.001077,0.003007,0.037451
dm,500.0,0.363469,0.025295,0.280253,0.346779,0.363485,0.380632,0.430394
dr,500.0,0.005167,0.007975,0.0,0.000452,0.002152,0.006726,0.061745
mrdr,500.0,0.002754,0.003865,0.0,0.000299,0.001273,0.003968,0.029952
dr-os (oracle),500.0,0.005053,0.007775,0.0,0.000444,0.0021,0.006384,0.05784
dr-os,500.0,0.005053,0.007775,0.0,0.000444,0.0021,0.006384,0.05784
switch-dr (oracle),500.0,0.00359,0.005806,0.0,0.000235,0.001223,0.004568,0.041719
switch-dr,500.0,0.005167,0.007975,0.0,0.000452,0.002152,0.006726,0.061745
