,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.02847,0.018168,0.0,0.014056,0.025543,0.038925,0.094754
dr-ibt,500.0,0.037754,0.022759,0.000906,0.020977,0.033998,0.050511,0.11524
dr-ibt (tau=0),500.0,0.034568,0.022908,0.000302,0.016594,0.030744,0.047752,0.120952
dm,500.0,0.183758,0.020661,0.126566,0.169523,0.182376,0.197806,0.258872
dr,500.0,0.036228,0.022275,7e-06,0.019775,0.032068,0.049618,0.132365
mrdr,500.0,0.035982,0.024654,5.2e-05,0.017829,0.030356,0.050319,0.148062
dr-os (oracle),500.0,0.035853,0.021007,0.0,0.019198,0.032812,0.048829,0.134869
dr-os,500.0,0.035853,0.021007,0.0,0.019198,0.032812,0.048829,0.134869
switch-dr (oracle),500.0,0.035142,0.020248,0.000389,0.020552,0.030166,0.047201,0.115307
switch-dr,500.0,0.035561,0.020464,0.000389,0.020775,0.030992,0.047503,0.115624
