,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.002706,0.00603,0.0,3.4e-05,0.000384,0.002386,0.056682
dr-ibt,500.0,0.005446,0.008711,1e-06,0.000493,0.002502,0.00636,0.069839
dr-ibt (tau=0),500.0,0.008994,0.012201,0.0,0.001121,0.004625,0.011538,0.07989
dm,500.0,0.336945,0.040267,0.235878,0.309459,0.337867,0.363899,0.462231
dr,500.0,0.015745,0.024641,0.0,0.001223,0.007243,0.019279,0.181831
mrdr,500.0,0.0077,0.010487,0.0,0.000813,0.003497,0.010866,0.07723
dr-os (oracle),500.0,0.014997,0.022646,0.0,0.001128,0.007018,0.01915,0.17087
dr-os,500.0,0.015564,0.02404,0.0,0.001128,0.007045,0.019208,0.17087
switch-dr (oracle),500.0,0.010471,0.017967,0.0,0.000711,0.003682,0.011132,0.136909
switch-dr,500.0,0.015745,0.024641,0.0,0.001223,0.007243,0.019279,0.181831
