,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.002251,0.005299,0.0,1e-05,0.000198,0.001969,0.048324
dr-ibt,500.0,0.005084,0.007882,0.0,0.000455,0.002191,0.006481,0.067477
dr-ibt (tau=0),500.0,0.0087,0.014474,0.0,0.000689,0.003529,0.010326,0.132764
dm,500.0,0.327314,0.040796,0.213401,0.298575,0.326773,0.3544,0.453007
dr,500.0,0.014738,0.020779,1e-06,0.00121,0.005955,0.019766,0.135672
mrdr,500.0,0.007809,0.012172,1e-06,0.000844,0.003769,0.00985,0.13794
dr-os (oracle),500.0,0.014323,0.01978,0.0,0.001047,0.005892,0.019677,0.128663
dr-os,500.0,0.014474,0.020277,0.0,0.001047,0.005892,0.019677,0.128663
switch-dr (oracle),500.0,0.009218,0.014946,0.0,0.000534,0.002935,0.011574,0.103391
switch-dr,500.0,0.014738,0.020779,1e-06,0.00121,0.005955,0.019766,0.135672
