,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000442,0.001113,0.0,2e-06,1.7e-05,0.000292,0.009505
dr-ibt,500.0,0.001832,0.002743,0.0,0.000184,0.000798,0.002285,0.020601
dr-ibt (tau=0),500.0,0.002077,0.003014,0.0,0.00026,0.000926,0.002784,0.0263
dm,500.0,0.385899,0.025472,0.316553,0.369212,0.385919,0.402074,0.453611
dr,500.0,0.00554,0.008182,0.0,0.000585,0.002752,0.007218,0.080718
mrdr,500.0,0.002637,0.00398,0.0,0.000249,0.00117,0.003346,0.042032
dr-os (oracle),500.0,0.005481,0.008096,0.0,0.000506,0.002852,0.007295,0.083157
dr-os,500.0,0.005481,0.008096,0.0,0.000506,0.002852,0.007295,0.083157
switch-dr (oracle),500.0,0.003906,0.006697,0.0,0.000271,0.001727,0.004438,0.080718
switch-dr,500.0,0.00554,0.008182,0.0,0.000585,0.002752,0.007218,0.080718
