,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.036595,0.03308,1e-06,0.012023,0.028203,0.052468,0.195095
dr-ibt,500.0,0.043779,0.039084,0.0,0.013557,0.033853,0.062583,0.249387
dr-ibt (tau=0),500.0,0.048358,0.036847,2.9e-05,0.021975,0.040999,0.066884,0.239516
dm,500.0,0.177353,0.033414,0.080053,0.154569,0.175802,0.198912,0.316325
dr,500.0,0.042006,0.038004,0.0,0.012315,0.032427,0.061499,0.249281
mrdr,500.0,0.042682,0.040945,2e-06,0.012024,0.031719,0.062287,0.268563
dr-os (oracle),500.0,0.046066,0.038521,0.0,0.014395,0.034967,0.070059,0.187396
dr-os,500.0,0.046188,0.03895,0.0,0.014395,0.034967,0.070059,0.212739
switch-dr (oracle),500.0,0.037996,0.034607,2e-06,0.012017,0.029421,0.055094,0.182667
switch-dr,500.0,0.040062,0.03669,2e-06,0.012334,0.030387,0.05737,0.227096
