,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,6.2e-05,0.000174,0.0,1e-06,7e-06,2.6e-05,0.001728
dr-ibt,500.0,0.001236,0.001773,0.0,0.00012,0.000476,0.001703,0.010594
dr-ibt (tau=0),500.0,0.004994,0.004357,0.0,0.001094,0.00404,0.008035,0.020576
dm,500.0,0.377771,0.012256,0.343761,0.369761,0.377633,0.385985,0.413159
dr,500.0,0.001442,0.002023,0.0,0.000137,0.000506,0.002134,0.01525
mrdr,500.0,0.00039,0.000484,0.0,5.3e-05,0.00023,0.00053,0.003626
dr-os (oracle),500.0,0.001338,0.001886,0.0,0.000134,0.000464,0.001832,0.013518
dr-os,500.0,0.001338,0.001886,0.0,0.000134,0.000464,0.001832,0.013518
switch-dr (oracle),500.0,0.000889,0.001396,0.0,5.1e-05,0.000276,0.001045,0.009157
switch-dr,500.0,0.001442,0.002023,0.0,0.000137,0.000506,0.002134,0.01525
