,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.028233,0.015988,0.000572,0.016114,0.026736,0.037399,0.093873
dr-ibt,500.0,0.037529,0.021379,0.000371,0.021129,0.034648,0.049541,0.114246
dr-ibt (tau=0),500.0,0.033136,0.019606,0.000636,0.017769,0.030811,0.04356,0.121854
dm,500.0,0.183115,0.02008,0.118564,0.169199,0.184618,0.196795,0.241011
dr,500.0,0.035425,0.019725,0.000621,0.02035,0.032707,0.046318,0.111643
mrdr,500.0,0.035178,0.022183,2.7e-05,0.019792,0.030908,0.045419,0.14453
dr-os (oracle),500.0,0.036549,0.021069,0.000583,0.021481,0.034248,0.046415,0.135273
dr-os,500.0,0.036549,0.021069,0.000583,0.021481,0.034248,0.046415,0.135273
switch-dr (oracle),500.0,0.035752,0.020447,0.000346,0.02007,0.033069,0.048726,0.107605
switch-dr,500.0,0.036397,0.020866,0.000346,0.02082,0.033463,0.049382,0.107605
