,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.024317,0.013273,0.0,0.014576,0.023533,0.032952,0.076354
dr-ibt,500.0,0.03442,0.010229,0.010478,0.027203,0.033622,0.04096,0.080102
dr-ibt (tau=0),500.0,0.032734,0.024512,2e-06,0.014576,0.026269,0.04703,0.13615
dm,500.0,0.191035,0.010206,0.162854,0.183894,0.190602,0.19767,0.226537
dr,500.0,0.03588,0.010381,0.012217,0.028745,0.034569,0.042265,0.074539
mrdr,500.0,0.035323,0.009588,0.013749,0.028402,0.034572,0.041273,0.070879
dr-os (oracle),500.0,0.035976,0.010317,0.008111,0.02842,0.035218,0.042676,0.067682
dr-os,500.0,0.035976,0.010317,0.008111,0.02842,0.035218,0.042676,0.067682
switch-dr (oracle),500.0,0.035344,0.010891,0.009104,0.027475,0.034671,0.04221,0.073009
switch-dr,500.0,0.035452,0.010912,0.009104,0.027614,0.035024,0.042478,0.073009
