,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.023731,0.01351,3e-06,0.01316,0.022397,0.033039,0.065976
dr-ibt,500.0,0.035639,0.010447,0.010302,0.028455,0.035455,0.042116,0.06712
dr-ibt (tau=0),500.0,0.029964,0.021793,6.2e-05,0.013248,0.025575,0.04072,0.113362
dm,500.0,0.190113,0.011201,0.162149,0.182538,0.190221,0.197621,0.224125
dr,500.0,0.034592,0.010232,0.011722,0.027294,0.034251,0.041443,0.067025
mrdr,500.0,0.033941,0.009473,0.013,0.02696,0.03312,0.040649,0.062608
dr-os (oracle),500.0,0.036252,0.011343,0.01025,0.028024,0.035184,0.043484,0.079666
dr-os,500.0,0.036252,0.011343,0.01025,0.028024,0.035184,0.043484,0.079666
switch-dr (oracle),500.0,0.03521,0.01067,0.010378,0.0275,0.034604,0.042041,0.078862
switch-dr,500.0,0.035323,0.010693,0.010378,0.027695,0.0347,0.04222,0.080442
