,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.030207,0.018753,1e-05,0.017248,0.026933,0.040289,0.11901
dr-ibt,500.0,0.03926,0.023615,0.000727,0.021549,0.034572,0.052489,0.132276
dr-ibt (tau=0),500.0,0.035833,0.024068,1.5e-05,0.01883,0.03069,0.048088,0.157486
dm,500.0,0.189505,0.020607,0.136545,0.176125,0.188725,0.203555,0.259082
dr,500.0,0.036369,0.020988,7.1e-05,0.020436,0.033137,0.048977,0.108979
mrdr,500.0,0.035483,0.024155,7e-06,0.018171,0.030288,0.049899,0.131047
dr-os (oracle),500.0,0.037837,0.020939,0.000226,0.02268,0.035109,0.050512,0.118992
dr-os,500.0,0.037837,0.020939,0.000226,0.02268,0.035109,0.050512,0.118992
switch-dr (oracle),500.0,0.036985,0.021706,5e-06,0.020591,0.033296,0.050106,0.130733
switch-dr,500.0,0.037294,0.022027,5e-06,0.021369,0.033443,0.050292,0.1393
