,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000421,0.001114,0.0,2e-06,1.3e-05,0.00019,0.01056
dr-ibt,500.0,0.001714,0.002666,0.0,0.000118,0.000623,0.002,0.020007
dr-ibt (tau=0),500.0,0.002394,0.003078,0.0,0.000286,0.001226,0.003231,0.021051
dm,500.0,0.372221,0.025297,0.295101,0.355782,0.3727,0.38882,0.457657
dr,500.0,0.006071,0.008513,0.0,0.000615,0.002904,0.00783,0.056929
mrdr,500.0,0.002594,0.003352,0.0,0.000308,0.001213,0.003583,0.018265
dr-os (oracle),500.0,0.005941,0.008296,0.0,0.000664,0.002784,0.007803,0.052866
dr-os,500.0,0.005941,0.008296,0.0,0.000664,0.002784,0.007803,0.052866
switch-dr (oracle),500.0,0.003836,0.006535,0.0,0.000241,0.001173,0.004644,0.052405
switch-dr,500.0,0.006071,0.008513,0.0,0.000615,0.002904,0.00783,0.056929
