,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000137,0.000303,0.0,2e-06,1e-05,9.5e-05,0.002308
dr-ibt,500.0,0.001601,0.002282,0.0,0.000164,0.000717,0.002083,0.015862
dr-ibt (tau=0),500.0,0.005239,0.004714,0.0,0.00103,0.003938,0.008739,0.021221
dm,500.0,0.383281,0.012477,0.346389,0.374751,0.383544,0.391242,0.41803
dr,500.0,0.0019,0.002548,0.0,0.000171,0.00087,0.002619,0.017292
mrdr,500.0,0.000763,0.000785,0.0,0.000196,0.000512,0.001123,0.004416
dr-os (oracle),500.0,0.001638,0.00223,0.0,0.000163,0.000714,0.002316,0.01521
dr-os,500.0,0.001638,0.00223,0.0,0.000163,0.000714,0.002316,0.01521
switch-dr (oracle),500.0,0.000903,0.001528,0.0,6.4e-05,0.00028,0.001073,0.012668
switch-dr,500.0,0.0019,0.002548,0.0,0.000171,0.00087,0.002619,0.017292
