,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.00042,0.001256,0.0,2e-06,1.2e-05,0.000234,0.014708
dr-ibt,500.0,0.001828,0.002647,0.0,0.000177,0.000811,0.002394,0.019422
dr-ibt (tau=0),500.0,0.001934,0.002595,0.0,0.00023,0.001001,0.00254,0.024706
dm,500.0,0.378171,0.025353,0.299217,0.360832,0.378878,0.396285,0.465802
dr,500.0,0.005478,0.008108,0.0,0.000457,0.0023,0.006998,0.060402
mrdr,500.0,0.0024,0.003471,0.0,0.000271,0.001106,0.002896,0.025145
dr-os (oracle),500.0,0.005456,0.008024,0.0,0.000471,0.002328,0.007009,0.056025
dr-os,500.0,0.005456,0.008024,0.0,0.000471,0.002328,0.007009,0.056025
switch-dr (oracle),500.0,0.00408,0.006657,0.0,0.000259,0.001265,0.004917,0.045648
switch-dr,500.0,0.005478,0.008108,0.0,0.000457,0.0023,0.006998,0.060402
