,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000433,0.001062,0.0,2e-06,1.4e-05,0.000261,0.010666
dr-ibt,500.0,0.00205,0.002876,0.0,0.000249,0.000957,0.00261,0.019062
dr-ibt (tau=0),500.0,0.002524,0.003155,0.0,0.000373,0.001368,0.003484,0.025801
dm,500.0,0.37177,0.025405,0.304545,0.353515,0.372877,0.388637,0.462695
dr,500.0,0.005875,0.008306,0.0,0.000518,0.002521,0.007636,0.056905
mrdr,500.0,0.002766,0.003775,0.0,0.000262,0.001062,0.003803,0.023838
dr-os (oracle),500.0,0.005692,0.007984,0.0,0.000543,0.002611,0.007244,0.051785
dr-os,500.0,0.005692,0.007984,0.0,0.000543,0.002611,0.007244,0.051785
switch-dr (oracle),500.0,0.003272,0.005634,0.0,0.000186,0.001074,0.00349,0.035734
switch-dr,500.0,0.005875,0.008306,0.0,0.000518,0.002521,0.007636,0.056905
