,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000335,0.000864,0.0,1e-06,1.2e-05,0.000109,0.007156
dr-ibt,500.0,0.002071,0.002659,0.0,0.000286,0.001121,0.002772,0.017244
dr-ibt (tau=0),500.0,0.002701,0.003064,0.0,0.000319,0.001662,0.004121,0.017057
dm,500.0,0.370985,0.025203,0.29063,0.353679,0.371377,0.387843,0.44403
dr,500.0,0.006254,0.009303,0.0,0.000636,0.002781,0.008208,0.080881
mrdr,500.0,0.003071,0.004567,0.0,0.000364,0.001552,0.00392,0.037184
dr-os (oracle),500.0,0.005929,0.008754,0.0,0.000548,0.00255,0.007688,0.074967
dr-os,500.0,0.005929,0.008754,0.0,0.000548,0.00255,0.007688,0.074967
switch-dr (oracle),500.0,0.003567,0.0057,0.0,0.000276,0.001405,0.004416,0.05271
switch-dr,500.0,0.006254,0.009303,0.0,0.000636,0.002781,0.008208,0.080881
