,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,4.5e-05,0.000114,0.0,1e-06,5e-06,2.6e-05,0.000743
dr-ibt,500.0,0.001054,0.001587,0.0,9e-05,0.000473,0.001281,0.010561
dr-ibt (tau=0),500.0,0.00418,0.004129,0.0,0.000742,0.002803,0.006519,0.018241
dm,500.0,0.390217,0.012098,0.359424,0.382681,0.389733,0.397799,0.426823
dr,500.0,0.001231,0.001859,0.0,0.000108,0.000518,0.001505,0.013042
mrdr,500.0,0.000265,0.00035,0.0,2.5e-05,0.000128,0.000385,0.002297
dr-os (oracle),500.0,0.001191,0.001796,0.0,0.000104,0.000481,0.001508,0.013936
dr-os,500.0,0.001191,0.001796,0.0,0.000104,0.000481,0.001508,0.013936
switch-dr (oracle),500.0,0.000828,0.001466,0.0,3.2e-05,0.000232,0.00093,0.01279
switch-dr,500.0,0.001231,0.001859,0.0,0.000108,0.000518,0.001505,0.013042
