,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.023257,0.021841,0.0,0.005843,0.018641,0.034993,0.148458
dr-ibt,500.0,0.036858,0.021564,0.000666,0.021427,0.031733,0.049006,0.148344
dr-ibt (tau=0),500.0,0.054523,0.062344,0.0,0.007941,0.031222,0.080361,0.38875
dm,500.0,0.192369,0.021497,0.130307,0.177793,0.19107,0.206896,0.257498
dr,500.0,0.038621,0.022604,0.000691,0.021924,0.035555,0.05096,0.131333
mrdr,500.0,0.03769,0.025063,9e-06,0.018972,0.032155,0.051003,0.161802
dr-os (oracle),500.0,0.038672,0.020891,0.000356,0.023568,0.036401,0.050517,0.123867
dr-os,500.0,0.038672,0.020891,0.000356,0.023568,0.036401,0.050517,0.123867
switch-dr (oracle),500.0,0.038737,0.021368,4.9e-05,0.023533,0.036074,0.050651,0.13463
switch-dr,500.0,0.039181,0.021557,0.000662,0.024103,0.036428,0.051133,0.13463
