,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.002221,0.005447,0.0,1.5e-05,0.000209,0.001395,0.047623
dr-ibt,500.0,0.004996,0.007743,0.0,0.000562,0.00224,0.006248,0.065825
dr-ibt (tau=0),500.0,0.008181,0.013747,0.0,0.000957,0.003462,0.008932,0.123316
dm,500.0,0.330461,0.04125,0.186907,0.304021,0.3314,0.358663,0.457327
dr,500.0,0.016441,0.022761,0.0,0.001865,0.008145,0.021445,0.233585
mrdr,500.0,0.008387,0.011976,1e-06,0.000864,0.004089,0.011063,0.083441
dr-os (oracle),500.0,0.016025,0.021901,0.0,0.001808,0.007871,0.021913,0.222416
dr-os,500.0,0.016103,0.022042,0.0,0.001808,0.007871,0.021913,0.222416
switch-dr (oracle),500.0,0.010673,0.015472,0.0,0.000759,0.004173,0.014094,0.100911
switch-dr,500.0,0.016441,0.022761,0.0,0.001865,0.008145,0.021445,0.233585
