,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.002505,0.006347,0.0,9e-06,0.000151,0.001763,0.064903
dr-ibt,500.0,0.005255,0.008335,0.0,0.000408,0.00207,0.006779,0.081873
dr-ibt (tau=0),500.0,0.008844,0.014612,0.0,0.000785,0.003008,0.010417,0.118372
dm,500.0,0.333101,0.042011,0.225957,0.306939,0.332516,0.360911,0.460855
dr,500.0,0.014256,0.019972,1e-06,0.001377,0.006656,0.01782,0.161823
mrdr,500.0,0.007713,0.010307,0.0,0.000743,0.003585,0.011319,0.064819
dr-os (oracle),500.0,0.014142,0.019738,0.0,0.001206,0.006933,0.017794,0.163157
dr-os,500.0,0.014175,0.019794,0.0,0.001206,0.006933,0.017794,0.163157
switch-dr (oracle),500.0,0.010374,0.01622,1e-06,0.000658,0.004065,0.013679,0.130033
switch-dr,500.0,0.014256,0.019972,1e-06,0.001377,0.006656,0.01782,0.161823
